,ID,decimalLatitude,decimalLongitude,species,tangle,tlength,pangle,plength,langle,llength,wangle,wlength,bangle,blength,tipangle,tiplength,length_by_width,petiole_by_total
149,12251559,40.017846999999996,-78.954559,exaltata,-0.391,1758.0410000000002,29.859,373.593,-133.04,3472.513,146.80700000000002,1534.358,65.41,0.0,52.773,0.0,2.263170003,0.097135388
150,12251560,39.750686,-78.911967,exaltata,-0.5870000000000001,1758.092,-163.856,237.36,4.467,3081.361,-86.11,1503.464,82.4,0.0,57.786,0.0,2.04950767,0.071521529
151,12251561,39.779875,-79.219603,exaltata,-0.39,1764.0410000000002,50.631,302.688,-131.092,3112.849,-33.991,1266.3980000000001,59.453,0.0,65.718,0.0,2.45803373,0.088620911
152,12251563,,,exaltata,-0.391,1758.0410000000002,-109.654,178.393,57.614,2486.81,-32.692,955.3389999999999,60.815,0.0,48.754,0.0,2.603065509,0.066934113
153,12251567,40.632462,-80.196115,exaltata,-0.39,1764.0410000000002,71.14699999999999,259.94599999999997,-131.26,2602.036,145.713,1437.861,88.874,0.0,64.52600000000001,0.0,1.80965754,0.09082726599999999
154,12251568,40.491587,-80.330893,exaltata,-0.19399999999999998,1770.01,118.887,397.452,-57.68600000000001,3187.672,-150.972,1248.879,53.371,0.0,53.602,0.0,2.552426616,0.110861437
155,12251569,,,exaltata,-0.585,1764.092,41.269,195.576,44.595,3003.865,-41.602,1360.036,61.266000000000005,0.0,63.302,0.0,2.2086658,0.061128178
156,12251570,,,exaltata,0.0,1752.0,144.782,374.556,-47.871,2710.2070000000003,50.193999999999996,984.091,62.103,0.0,45.888999999999996,0.0,2.7540207160000003,0.121421322
157,12251571,40.687575,-80.24880999999999,exaltata,0.0,1758.0,157.06799999999998,338.774,-46.091,3789.365,41.121,1505.342,74.283,0.0,56.405,0.0,2.517278466,0.082064582
158,12251572,40.520159,-80.44662199999999,exaltata,-0.387,1776.0410000000002,87.274,252.28599999999997,-85.197,2938.316,4.843999999999999,1065.807,53.041000000000004,0.0,50.06,0.0,2.756893134,0.07907159799999999
159,12251574,41.18967,-75.27178,exaltata,-0.391,1758.0410000000002,34.418,392.759,-141.594,3177.542,-49.591,1749.3370000000002,77.702,0.0,67.285,0.0,1.816426452,0.110007251
160,12251575,40.68544,-75.21794,exaltata,-0.196,1758.01,104.036,395.81800000000004,-69.113,3769.724,26.465999999999998,1548.256,66.556,0.0,58.38399999999999,0.0,2.434819565,0.09502196800000001
161,12251576,40.748321999999995,-75.611672,exaltata,-0.392,1752.0410000000002,122.619,178.09,-52.79,2222.439,-143.82,996.072,78.264,0.0,51.928999999999995,0.0,2.231203166,0.074187814
162,12251579,40.584821999999996,-76.016121,exaltata,-0.386,1782.04,78.486,330.654,-98.65899999999999,3586.881,-9.866,1820.9279999999999,67.825,0.0,78.82,0.0,1.96980935,0.084403585
163,12251581,40.825156,-76.502278,exaltata,-0.196,1758.01,145.491,232.998,-34.672,2816.072,-122.055,1458.346,79.889,0.0,54.675,0.0,1.931004028,0.076416088
164,12289809,,,exaltata,-0.391,1758.0410000000002,40.365,314.986,-145.875,3508.025,-49.451,1421.329,56.358000000000004,0.0,63.242,0.0,2.46813018,0.082392125
165,12318721,40.626006,-75.370446,exaltata,-0.39,1764.0410000000002,5.528,186.86900000000003,177.34,2456.646,-94.04700000000001,1275.18,84.74799999999999,0.0,59.068000000000005,0.0,1.926509199,0.070689593
166,12322974,,,exaltata,-0.38799999999999996,1770.0410000000002,-33.366,294.551,127.742,3626.82,-143.179,1401.601,58.786,0.0,57.102,0.0,2.587626578,0.07511429
167,12333470,40.280775,-78.449825,exaltata,-0.392,1752.0410000000002,100.176,237.739,-72.807,2801.171,16.531,1370.655,68.592,0.0,64.96600000000001,0.0,2.04367328,0.078231669
168,12333471,40.691109999999995,-78.26564599999999,exaltata,-0.5870000000000001,1758.092,106.699,187.926,-79.11399999999999,2859.452,8.516,1134.508,72.668,0.0,47.165,0.0,2.520433527,0.061668096
169,12338637,40.07777778,-79.28055556,exaltata,-0.38799999999999996,1770.0410000000002,-67.218,325.38599999999997,121.87799999999999,3158.377,-149.123,1356.2120000000002,68.1,0.0,59.643,0.0,2.328822485,0.093400728
170,12339322,41.11509,-79.67951,exaltata,-0.196,1758.01,35.538000000000004,309.684,-141.69799999999998,3746.369,-48.586000000000006,1560.104,60.376999999999995,0.0,51.77,0.0,2.401358499,0.07635107299999999
171,12340950,40.22888889,-79.37777778,exaltata,0.196,1758.01,90.0,210.0,72.933,2862.0440000000003,-13.923,1471.224,67.27600000000001,0.0,69.594,0.0,1.9453489069999998,0.068358396
172,12340953,40.11667,-79.1875,exaltata,0.0,1752.0,-177.83900000000003,318.226,6.757999999999999,3365.38,-80.83800000000001,1130.423,48.672,0.0,59.06399999999999,0.0,2.9770979539999995,0.086389804
173,12340975,40.24027778,-79.35,exaltata,-0.785,1752.164,-99.211,224.9,76.15100000000001,3559.472,-12.860999999999999,1347.8120000000001,63.75,0.0,48.376999999999995,0.0,2.640926183,0.059428619
174,12342005,39.78456,-79.17758,exaltata,-0.589,1752.092,132.138,169.918,-19.72,2453.9120000000003,-108.229,1054.943,63.849,0.0,51.28,0.0,2.3261086140000002,0.064759531
175,12342052,40.22916667,-79.36138889,exaltata,0.0,1746.0,-153.997,273.70799999999997,25.781999999999996,2552.0389999999998,-65.632,1119.752,65.077,0.0,69.577,0.0,2.27911091,0.096862175
176,12344352,40.3875878,-79.11587370000001,exaltata,0.0,1746.0,-121.60799999999999,183.172,58.318000000000005,3609.986,-31.551,802.6560000000001,42.53,0.0,25.436,0.0,4.497550632,0.048290106
177,12344499,,,exaltata,-0.38799999999999996,1770.0410000000002,62.745,445.457,-115.20100000000001,3494.623,159.702,1400.997,56.809,0.0,53.815,0.0,2.494382929,0.113057857
178,12344947,41.427617,-78.96640699999999,exaltata,-0.19399999999999998,1770.01,78.959,250.639,86.60600000000001,3648.4,-3.892,1768.0770000000002,80.266,0.0,55.38,0.0,2.0634847919999997,0.06428225
179,12345931,40.16167,-79.16139,exaltata,-0.196,1758.01,35.311,352.931,-125.351,4075.4309999999996,-37.482,1686.096,58.867,0.0,43.001999999999995,0.0,2.417081234,0.07969786599999999
180,12350352,39.73472,-80.30306,exaltata,0.0,1758.0,166.827,289.62,-18.594,3424.76,-105.634,1514.011,82.484,0.0,53.747,0.0,2.262044331,0.077972636
181,12350934,39.88527778,-80.48305556,exaltata,-0.196,1752.01,66.038,295.466,-113.346,3058.4,-19.633,1089.326,50.143,0.0,57.597,0.0,2.80760764,0.088097139
182,12352478,39.7900432,-79.7262752,exaltata,-0.395,1740.0410000000002,48.093999999999994,314.414,-131.08,3971.9179999999997,-40.728,1765.601,74.53,0.0,56.75,0.0,2.249612455,0.07335269400000001
183,12352955,40.346540999999995,-79.22551700000001,exaltata,-0.391,1758.0410000000002,-171.11900000000003,194.33,-5.645,3111.085,-97.306,1179.576,51.382,0.0,54.589,0.0,2.63746041,0.058791407000000004
184,12354248,40.6488,-78.1885,exaltata,-0.585,1764.092,136.637,148.553,-25.866,1540.318,-114.624,633.618,89.03299999999999,0.0,40.363,0.0,2.4309883869999998,0.087959945
185,12532109,45.36585,-88.19721899999999,exaltata,-89.585,1104.029,150.255,96.74700000000001,-26.98,1481.21,-114.855,599.533,75.38600000000001,0.0,53.128,0.0,2.470606289,0.061311557
186,12754943,40.582887,-75.24622,exaltata,0.0,1920.0,103.241,209.571,-90.723,3804.303,0.409,1680.043,92.251,0.0,52.632,0.0,2.264408113,0.052211654
187,12754944,41.018501,-75.714771,exaltata,-0.358,1920.037,42.51,195.34599999999998,-157.38,2964.0,-71.815,1307.298,65.486,0.0,61.29,0.0,2.267271884,0.061831150999999994
188,12754945,41.210747999999995,-75.462769,exaltata,-0.18100000000000002,1902.009,35.676,288.062,-158.37,4085.687,-68.649,1417.271,56.931999999999995,0.0,45.585,0.0,2.882784591,0.06586157599999999
189,12754946,40.710524,-77.37038000000001,exaltata,0.18,1914.009,55.62,138.13,-123.917,2096.783,-32.8,963.6310000000001,73.081,0.0,62.522,0.0,2.175918998,0.061805538
190,13296034,,,exaltata,0.34700000000000003,1320.024,121.60799999999999,183.172,-67.907,2041.932,22.396,787.3910000000001,76.436,0.0,44.038000000000004,0.0,2.593288468,0.082320647
191,13296038,,,exaltata,-0.174,1316.006,66.975,173.851,-89.493,1808.0710000000001,5.622000000000001,775.732,69.587,0.0,48.748000000000005,0.0,2.330793367,0.087718386
192,13296040,,,exaltata,0.519,1324.0539999999999,56.888999999999996,109.836,-137.761,2231.391,-47.102,617.012,43.76,0.0,28.801,0.0,3.616446682,0.046913862
193,13296041,,,exaltata,0.0,1320.0,-115.346,168.19,60.629,1900.253,-21.038,724.2760000000001,59.273,0.0,46.88,0.0,2.623658661,0.08131236900000001
194,13297751,,,exaltata,0.868,1320.152,40.601,184.391,-137.851,2217.404,-44.745,636.4019999999999,42.621,0.0,41.782,0.0,3.484281948,0.076772164
195,13297755,,,exaltata,0.6970000000000001,1316.0970000000002,137.175,223.607,-46.37,2365.242,-130.188,843.0139999999999,57.123999999999995,0.0,53.053000000000004,0.0,2.805697177,0.086373133
196,13297757,,,exaltata,0.873,1312.152,110.772,124.064,-65.702,1944.2179999999998,25.585,731.7489999999999,61.895,0.0,44.925,0.0,2.6569465759999997,0.059984083
197,13297763,,,exaltata,0.522,1316.055,169.50900000000001,109.836,-3.56,1739.356,-91.941,708.4069999999999,63.513999999999996,0.0,44.974,0.0,2.45530606,0.059396753
198,13297774,,,exaltata,0.0,1320.0,42.43600000000001,189.69400000000002,38.078,2276.506,-49.538000000000004,715.005,41.227,0.0,45.896,0.0,3.18390221,0.076917525
199,13723786,,,exaltata,-0.34700000000000003,1320.024,1.245,184.043,-164.457,2657.1679999999997,-73.61,921.442,62.968999999999994,0.0,54.92,0.0,2.8837061910000004,0.064776252
200,14192629,,,exaltata,0.688,1332.096,139.214,269.42900000000003,-28.646,2069.28,-116.831,771.005,46.455,0.0,50.56,0.0,2.683873645,0.115204158
201,14622733,40.629518,-85.477352,exaltata,-0.688,1500.108,121.29299999999999,358.095,-38.64,2719.298,-127.015,946.803,46.016999999999996,0.0,55.83,0.0,2.872084267,0.11636310300000001
202,14622745,41.727866999999996,-85.662819,exaltata,-1.375,1500.432,62.745,222.729,-111.094,2617.39,-14.294,972.0930000000001,59.353,0.0,46.607,0.0,2.6925304469999998,0.078422418
203,14622765,40.744368,-86.506534,exaltata,-0.22699999999999998,1512.0120000000002,127.09299999999999,308.402,-62.39,2796.4440000000004,-153.702,1151.14,78.888,0.0,53.32,0.0,2.429282277,0.099329242
204,14622775,39.265325,-86.307748,exaltata,-0.685,1506.108,106.699,187.926,-72.967,3645.9320000000002,16.12,1080.483,49.883,0.0,39.893,0.0,3.374353877,0.049017465
205,14622780,40.441164,-85.369972,exaltata,-0.462,1488.0479999999998,-146.768,208.019,43.168,1702.8770000000002,-45.306000000000004,528.923,58.918,0.0,43.148999999999994,0.0,3.219517775,0.108859404
206,14622785,39.245081,-85.927308,exaltata,0.0,1506.0,34.592,211.36700000000002,42.034,2706.1859999999997,-40.601,1106.345,64.032,0.0,47.518,0.0,2.446059773,0.07244667
207,14622792,40.974764,-84.906942,exaltata,-0.22699999999999998,1512.0120000000002,126.60700000000001,261.603,-48.661,2325.47,-132.138,849.5880000000001,61.593999999999994,0.0,44.79,0.0,2.7371737830000002,0.101119296
208,14622813,41.418382,-85.69784,exaltata,-0.226,1518.0120000000002,57.381,178.09,-136.975,1846.646,-41.677,658.717,58.336999999999996,0.0,49.435,0.0,2.8033981210000003,0.087957146
209,14622826,40.747593,-85.543938,exaltata,0.0,1500.0,39.644,272.72,-133.89,2847.3459999999995,-37.921,1308.22,70.431,0.0,57.409,0.0,2.176503952,0.087408407
210,14622836,39.769518,-86.509976,exaltata,-0.9129999999999999,1506.191,159.905,261.947,-25.096,2093.6479999999997,-113.34100000000001,954.075,85.541,0.0,56.813,0.0,2.194427063,0.11120205300000001
211,14623069,40.735601,-85.155243,exaltata,-1.123,1530.2939999999999,-53.746,223.213,123.46799999999999,2143.3779999999997,-149.77200000000002,881.918,69.038,0.0,54.545,0.0,2.430359739,0.09431836800000001
212,14623074,41.741923,-86.376751,exaltata,-0.682,1512.1070000000002,150.018,180.1,-25.831,2093.132,-116.384,850.6039999999999,64.281,0.0,62.981,0.0,2.4607596480000002,0.079226405
213,14623080,38.065907,-86.505881,exaltata,-0.682,1512.1070000000002,152.969,330.055,-42.147,2557.239,-135.836,1162.607,65.35300000000001,0.0,66.331,0.0,2.199573029,0.11431291699999999
214,14623084,41.30551,-85.607761,exaltata,-0.9129999999999999,1506.191,117.897,115.412,-64.956,2324.541,-153.59799999999998,944.5189999999999,74.112,0.0,56.321000000000005,0.0,2.461084425,0.047300910999999994
215,14623087,40.093348999999996,-85.62841,exaltata,-0.909,1512.19,59.3,223.294,-124.801,2659.7329999999997,-31.092,917.863,59.628,0.0,38.944,0.0,2.897745088,0.07745123400000001
216,14623107,36.389853,-81.569779,exaltata,-0.455,1512.0479999999998,127.185,218.403,-76.059,2615.0229999999997,13.595,944.462,48.9,0.0,45.071999999999996,0.0,2.768796415,0.077080891
217,14623126,35.504718,-85.66078399999999,exaltata,-0.45799999999999996,1500.0479999999998,66.975,260.776,-120.757,2276.144,-28.811,821.715,63.08,0.0,40.067,0.0,2.769992029,0.102792362
218,14623128,40.625932,-75.370458,exaltata,-0.457,1506.0479999999998,93.366,102.176,-38.254,1986.58,-128.746,623.134,52.244,0.0,37.775999999999996,0.0,3.1880462310000004,0.048917155
219,14623131,40.246669,-82.84902,exaltata,-0.924,1488.194,39.806,187.446,-140.266,2449.86,-50.271,1154.638,82.491,0.0,69.814,0.0,2.12175591,0.07107480099999999
220,14623132,40.909752000000005,-74.707593,exaltata,-0.462,1488.0479999999998,139.399,165.952,-20.422,1805.4820000000002,-113.56200000000001,870.579,83.825,0.0,63.297,0.0,2.073886459,0.084178319
221,14623135,43.0331,-85.380199,exaltata,-0.688,1500.108,116.565,254.912,-71.042,2493.244,19.527,1094.979,63.83,0.0,65.017,0.0,2.2769788280000003,0.092757471
222,14623138,45.580467999999996,-84.694888,exaltata,-0.902,1524.1889999999999,136.975,123.11,-39.762,1998.144,-125.538,825.823,70.006,0.0,53.378,0.0,2.419579014,0.058036425999999995
223,14633809,,,exaltata,0.34700000000000003,1320.024,-150.945,247.095,13.557,2320.6620000000003,-79.65100000000001,935.2130000000001,56.586999999999996,0.0,48.263999999999996,0.0,2.481426156,0.0962299
224,14633813,,,exaltata,0.69,1328.096,41.82,203.96099999999998,-138.329,3020.199,-50.412,1079.615,62.137,0.0,44.519,0.0,2.797477805,0.063260198
225,14633817,,,exaltata,0.0,1344.0,2.603,176.18200000000002,-177.03599999999997,2475.312,-87.936,888.576,56.31,0.0,49.038000000000004,0.0,2.785706569,0.06644631299999999
226,14633822,,,exaltata,0.6859999999999999,1336.096,12.095,229.085,-110.13,2394.26,-10.654000000000002,822.173,71.983,0.0,44.368,0.0,2.9121121710000004,0.08732553300000001
227,14633823,,,exaltata,0.0,1328.0,135.0,147.078,-36.915,2051.201,-127.94200000000001,598.505,42.54600000000001,0.0,37.147,0.0,3.427207793,0.066905975
228,14633826,,,exaltata,0.518,1326.0539999999999,57.995,283.019,-121.33200000000001,3357.6690000000003,-29.956999999999997,1405.819,75.92399999999999,0.0,42.778,0.0,2.388407754,0.077737779
229,14633827,,,exaltata,1.032,1332.2160000000001,10.954,189.452,-161.335,1893.5870000000002,-68.92699999999999,700.8710000000001,61.292,0.0,45.328,0.0,2.701762521,0.090949809
230,14633830,,,exaltata,1.541,1338.484,16.26,150.0,-172.81900000000002,2304.07,-84.155,765.982,62.166000000000004,0.0,39.042,0.0,3.007994966,0.061122950999999995
231,14633832,,,exaltata,0.257,1338.013,138.24,225.22,-80.947,2211.551,8.972999999999999,807.8860000000001,61.351000000000006,0.0,45.003,0.0,2.737454294,0.092425591
232,14633833,,,exaltata,1.308,1314.342,-154.134,220.045,64.413,2514.601,-26.384,850.6039999999999,57.948,0.0,22.43,0.0,2.9562534389999997,0.080465625
233,14633834,,,exaltata,1.032,1332.2160000000001,56.31,216.333,-128.641,2911.3909999999996,-40.646,838.22,49.681000000000004,0.0,40.371,0.0,3.4733017580000003,0.069166269
234,14633876,,,exaltata,0.509,1350.0529999999999,-23.199,182.77900000000002,145.91899999999998,1948.707,-122.005,849.058,68.132,0.0,48.898999999999994,0.0,2.295140026,0.08575191199999999
235,14633878,,,exaltata,1.037,1326.217,34.992,219.718,-141.602,1845.056,-45.982,742.571,71.267,0.0,40.059,0.0,2.484686313,0.106412615
236,14633879,,,exaltata,0.764,1350.12,30.7,223.294,-152.654,2560.0879999999997,-61.621,1186.605,74.263,0.0,74.422,0.0,2.157489645,0.080223987
237,14633881,,,exaltata,0.26,1320.014,143.97299999999998,81.609,141.572,1853.485,-123.417,697.2660000000001,71.008,0.0,43.711999999999996,0.0,2.658217954,0.042173145
238,14633883,,,exaltata,0.514,1338.0539999999999,41.496,208.27900000000002,-144.491,2778.784,128.437,965.1610000000001,60.786,0.0,47.598,0.0,2.8790885669999997,0.069727019
239,14633892,,,exaltata,-0.257,1338.013,-135.0,59.397,40.914,2024.642,-48.36600000000001,577.997,54.114,0.0,25.52,0.0,3.5028590110000004,0.028500906
240,14633896,,,exaltata,0.257,1338.013,93.18,108.167,-80.058,2119.835,7.792000000000001,575.312,39.838,0.0,38.414,0.0,3.684670231,0.048548879
241,14641548,,,exaltata,0.26,1320.014,142.125,136.821,-47.81100000000001,1902.993,-133.546,836.069,73.69800000000001,0.0,54.488,0.0,2.276119555,0.067075233
242,14641551,,,exaltata,0.0,1380.0,3.094,222.324,167.838,2135.9410000000003,-104.036,841.1139999999999,72.135,0.0,43.67,0.0,2.539419151,0.094274392
243,14641555,,,exaltata,0.514,1338.0539999999999,10.305,67.082,154.236,1918.734,-117.45100000000001,520.619,59.879,0.0,35.242,0.0,3.685485931,0.033780572
244,14641556,,,exaltata,1.042,1320.2179999999998,170.218,176.567,36.496,2209.2470000000003,-43.657,1086.414,86.431,0.0,48.643,0.0,2.033522212,0.074007027
245,14641557,,,exaltata,1.042,1320.2179999999998,116.565,93.915,-64.333,1883.895,-164.745,547.284,41.915,0.0,35.073,0.0,3.442262153,0.047484339
246,14641560,,,exaltata,1.051,1308.22,-95.194,265.089,79.36399999999999,2600.68,165.37900000000002,713.092,44.498000000000005,0.0,38.773,0.0,3.647046945,0.09250187300000001
247,15348338,,,exaltata,-0.257,1338.013,-140.906,123.693,53.427,2084.428,-34.554,772.2310000000001,85.48,0.0,31.488000000000003,0.0,2.6992285989999996,0.05601731099999999
248,15348341,,,exaltata,0.258,1332.014,93.01299999999999,114.15799999999999,-75.741,2241.0460000000003,20.555999999999997,615.168,43.288000000000004,0.0,29.795,0.0,3.64298208,0.048470535999999995
249,15348343,,,exaltata,-0.258,1332.014,152.819,249.56,-38.841,2372.604,-123.69,843.699,60.123999999999995,0.0,43.88399999999999,0.0,2.81214509,0.0951733
250,15622055,,,exaltata,-0.215,1596.011,128.66,192.09400000000002,-41.826,2222.31,-131.947,637.3009999999999,51.556999999999995,0.0,33.644,0.0,3.4870649819999997,0.079561664
251,15622057,,,exaltata,0.215,1596.011,23.499000000000002,300.95799999999997,-159.237,2335.688,-69.852,888.365,71.768,0.0,39.376,0.0,2.629198584,0.11414425800000001
252,15622059,,,exaltata,-0.868,1584.182,128.66,115.256,-45.297,2456.522,-134.608,1238.88,91.80799999999999,0.0,56.907,0.0,1.982857097,0.044815688
253,15622061,,,exaltata,-0.6559999999999999,1572.1029999999998,42.614,203.82299999999998,-131.138,2708.7129999999997,-41.795,1062.322,66.048,0.0,42.248000000000005,0.0,2.549804108,0.06998128099999999
254,15737683,40.836265000000004,-75.710415,exaltata,-1.078,1914.339,27.215999999999998,236.144,-148.232,3225.177,-52.846000000000004,1212.015,75.68,0.0,74.47800000000001,0.0,2.661004195,0.068223664
255,15737684,40.922016,-75.705147,exaltata,-0.892,1926.234,55.784,181.395,-131.503,2852.1209999999996,-39.46,1274.502,67.60600000000001,0.0,53.853,0.0,2.2378317180000002,0.059796947999999996
256,15737686,40.896415000000005,-75.759517,exaltata,-0.887,1938.2320000000002,24.677,244.31099999999998,-162.4,3254.329,-61.928000000000004,1224.0,71.068,0.0,50.691,0.0,2.658765523,0.069830277
257,15737687,40.864534,-75.801446,exaltata,-1.807,1902.9460000000001,40.156,251.213,-143.77200000000002,3644.6279999999997,-51.526,1157.254,58.248000000000005,0.0,44.893,0.0,3.1493760230000003,0.064482354
258,15737689,40.927143,-75.589795,exaltata,-0.353,1950.037,97.90700000000001,218.07299999999998,-65.808,3045.454,27.255,1781.828,83.992,0.0,82.226,0.0,1.709173949,0.066821264
259,15737690,40.906658,-75.77306899999999,exaltata,-0.36,1908.0379999999998,21.448,180.49900000000002,-175.17,2137.592,-87.735,1062.83,88.684,0.0,78.7,0.0,2.011226631,0.077865364
260,15737691,40.901416999999995,-75.556459,exaltata,-0.955,1920.267,-22.329,242.157,149.94799999999998,2587.8979999999997,-121.777,1063.3980000000001,63.69,0.0,55.964,0.0,2.433611874,0.08556618199999999
261,15737692,40.850339,-75.621921,exaltata,-1.31,1924.503,-48.18,203.96099999999998,130.644,2904.7,-146.259,1260.279,66.618,0.0,53.821000000000005,0.0,2.30480711,0.06561056400000001
262,15737694,40.91166,-75.570012,exaltata,-0.9490000000000001,1932.265,26.565,214.66299999999998,-164.708,2699.585,-69.22800000000001,1488.774,78.234,0.0,72.601,0.0,1.813294026,0.073659826
263,15737696,40.855090999999994,-75.71907900000001,exaltata,-1.07,1928.336,121.82700000000001,273.057,-58.423,2948.573,29.899,1107.386,61.217,0.0,50.98,0.0,2.662642475,0.084757405
264,15737697,40.996833,-75.727354,exaltata,-0.716,1920.15,139.821,353.389,-22.611,2918.308,-114.963,1151.578,51.065,0.0,50.391999999999996,0.0,2.534181792,0.108013976
265,15737698,40.818148,-75.682263,exaltata,-1.074,1920.3370000000002,50.193999999999996,328.03,-117.353,3316.85,-22.031,1391.612,70.223,0.0,61.38399999999999,0.0,2.383458895,0.08999747599999999
266,15737699,40.916754,-75.845608,exaltata,-1.249,1926.4579999999999,-29.745,193.49400000000003,163.256,2186.718,-102.12700000000001,742.571,56.993,0.0,51.27,0.0,2.944793158,0.081292759
267,15737702,40.870942,-75.593114,exaltata,-0.716,1920.15,112.306,252.92700000000002,-68.199,2617.19,20.283,1176.979,73.594,0.0,48.324,0.0,2.2236505490000003,0.088124282
268,15737703,40.857647,-75.63304699999999,exaltata,-0.36,1908.0379999999998,0.0,204.0,177.153,2294.833,-91.95299999999999,1056.613,71.059,0.0,54.373000000000005,0.0,2.171876553,0.081638109
269,15737704,40.891172,-75.542906,exaltata,-1.074,1920.3370000000002,60.945,247.095,-119.29700000000001,2476.801,-25.545,904.409,65.925,0.0,42.198,0.0,2.7385850869999997,0.090713816
270,15737705,40.833703,-75.723378,exaltata,-0.898,1914.235,-86.98700000000001,228.31599999999997,91.39399999999999,2466.73,0.0,1002.0,70.333,0.0,45.461000000000006,0.0,2.4618063869999998,0.084716921
271,15795762,,,exaltata,-1.035,1328.217,20.555999999999997,205.05599999999998,-147.126,2181.302,-61.327,583.561,50.678000000000004,0.0,36.931,0.0,3.737916002,0.085928432
272,16197101,,,exaltata,1.014,1356.2120000000002,36.027,81.609,-155.76,2645.211,-60.306000000000004,835.7460000000001,65.895,0.0,34.946,0.0,3.165089632,0.029928267999999997
273,16486940,35.224328,-85.923632,exaltata,0.254,1356.013,124.16,203.02700000000002,-57.485,3002.6690000000003,-144.91299999999998,887.2289999999999,54.54,0.0,36.384,0.0,3.3843224239999996,0.063333204
274,16508572,,,exaltata,-1.521,452.159,121.60799999999999,61.056999999999995,-58.5,769.3760000000001,-153.435,214.66299999999998,55.34,0.0,46.138999999999996,0.0,3.5841109089999996,0.073524294
275,16794132,34.15,-87.36667,exaltata,90.0,876.0,-150.461,137.928,20.916,1490.1970000000001,-67.67699999999999,652.932,71.086,0.0,55.345,0.0,2.282315769,0.08471585400000001
276,16860593,36.07752,-82.56859,exaltata,-1.048,1312.219,22.834,164.924,20.397000000000002,2364.24,-68.10600000000001,922.5360000000001,52.089,0.0,55.305,0.0,2.562761778,0.065208899
277,3285876,40.477368,-95.731373,syriaca,0.154,1119.004,-35.91,107.415,-38.677,1491.18,53.063,514.2,123.727,0.0,93.33,0.0,2.9,0.067193379
278,3081838,38.75505,-93.726646,syriaca,0.358,960.0189999999999,118.49600000000001,119.47399999999999,-65.475,1463.3239999999998,21.337,618.386,100.59299999999999,0.0,106.51,0.0,2.36636017,0.075482784
279,5779980,31.335040999999997,-89.287018,syriaca,-89.77600000000001,1022.008,153.435,116.27600000000001,148.049,1675.121,-125.86,908.1410000000001,123.292,0.0,102.936,0.0,1.844560481,0.064908002
280,5779986,31.335701,-89.286224,syriaca,-89.664,1022.018,-159.22799999999998,124.064,-155.171,1647.715,-69.305,769.665,115.712,0.0,84.572,0.0,2.140821007,0.07002227700000001
281,5779987,42.004,-89.02,syriaca,-89.663,1020.018,-90.0,126.0,-80.833,1116.873,6.17,558.234,86.512,0.0,69.757,0.0,2.000725502,0.10137801699999999
282,4291196,41.815883,-88.0926,syriaca,-0.261,1317.014,123.311,167.523,115.97,2417.511,31.271,1024.89,100.814,0.0,96.43700000000001,0.0,2.358800457,0.06480495
283,4226638,41.828,-88.0515,syriaca,-0.261,1317.014,-21.801,129.244,-40.123000000000005,1999.786,48.251999999999995,997.212,112.7,0.0,71.111,0.0,2.005376991,0.06070558
284,4266404,41.82,-88.0365,syriaca,0.0,1311.0,-72.031,116.69200000000001,-83.411,1634.879,4.806,680.3919999999999,86.541,0.0,112.806,0.0,2.402848652,0.06662133599999999
285,4432435,41.728055,-87.890203,syriaca,0.11900000000000001,480.00199999999995,-58.626999999999995,48.479,-53.659,731.549,37.472,399.48400000000004,105.255,0.0,119.745,0.0,1.8312347930000001,0.062150332999999995
286,4432414,41.829788,-87.816313,syriaca,0.35600000000000004,482.67400000000004,-24.444000000000003,24.166,-19.799,719.812,-108.93299999999999,363.676,106.917,0.0,118.20200000000001,0.0,1.97926726,0.032482143
287,4432444,41.842147,-87.790235,syriaca,0.11900000000000001,482.66900000000004,107.745,52.498000000000005,-71.919,869.007,16.867,392.902,96.274,0.0,137.11,0.0,2.211765275,0.056969848
288,4432449,42.04981,-87.69452199999999,syriaca,0.11900000000000001,483.001,59.036,34.986,64.79899999999999,829.2760000000001,-28.320999999999998,379.415,104.52600000000001,0.0,122.84200000000001,0.0,2.185670045,0.04048078
289,4432413,41.965588000000004,-87.666723,syriaca,0.0,480.0,-40.972,51.051,-22.903000000000002,634.905,-109.04899999999999,324.252,169.51,0.0,120.626,0.0,1.958060397,0.074423141
290,4432438,41.850033,-87.650052,syriaca,0.0,482.0,-45.0,45.255,-46.957,741.4910000000001,41.233999999999995,333.517,168.047,0.0,90.095,0.0,2.22324799,0.057521740999999994
291,4432439,41.850033,-87.650052,syriaca,0.11900000000000001,481.001,-38.047,28.535,-44.297,662.596,49.162,262.778,135.735,0.0,82.427,0.0,2.521504844,0.041287397
292,4432441,41.850033,-87.650052,syriaca,0.0,479.0,-50.856,54.975,-31.329,564.257,-114.587,297.719,101.889,0.0,133.153,0.0,1.895267014,0.08877932699999999
293,4432443,41.850033,-87.650052,syriaca,0.0,482.0,34.695,31.623,21.741,670.306,-67.38,286.0,114.20299999999999,0.0,75.585,0.0,2.3437272730000003,0.045051565
294,4432447,41.793625,-87.59187800000001,syriaca,0.0,483.0,45.0,67.882,44.176,718.502,-45.385,421.445,117.46700000000001,0.0,141.627,0.0,1.70485354,0.086321695
